1006,Ramona Huber,Rec Center,24.0,2023-10-18T07:50:30,2023-10-18T08:46:48,56.0
1006,Ramona Huber,Rec Center,24.0,2023-10-18T14:07:32,2023-10-18T14:31:24,23.0
1006,Ramona Huber,Rec Center,24.0,2023-10-19T07:27:07,2023-10-19T11:05:02,217.0
1006,Ramona Huber,Rec Center,24.0,2023-10-20T14:05:44,2023-10-20T14:13:41,7.0
1008,Alexandra Williams,Rec Center,28.75,2023-10-15T08:18:18,2023-10-15T10:12:49,114.0
1008,Alexandra Williams,Rec Center,28.75,2023-10-15T13:10:53,2023-10-15T16:31,200.0
1008,Alexandra Williams,Rec Center,28.75,2023-10-18T13:54:33,2023-10-18T14:20:38,26.0
1008,Alexandra Williams,Rec Center,28.75,2023-10-19T08:02:02,2023-10-19T10:22:27,140.0
1008,Alexandra Williams,Rec Center,28.75,2023-10-19T13:18:49,2023-10-19T16:59:48,220.0
1008,Alexandra Williams,Rec Center,28.75,2023-10-21T09:47:32,2023-10-21T10:35:50,48.0
1008,Alexandra Williams,Rec Center,28.75,2023-10-21T12:21:09,2023-10-21T15:06:48,165.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-16T09:38:05,2023-10-16T10:16:49,38.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-16T13:00:34,2023-10-16T17:36:44,276.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-17T06:56:11,2023-10-17T11:41:03,284.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-17T12:35:38,2023-10-17T17:23:40,288.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-18T09:10:50,2023-10-18T09:50:36,39.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-18T14:38:33,2023-10-18T14:54:09,15.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-21T08:47:35,2023-10-21T09:51:53,64.0
1011,Ethan Henderson,Sports Complex,25.0,2023-10-21T13:41:36,2023-10-21T14:45:08,63.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-16T07:20:02,2023-10-16T09:16:02,116.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-16T13:07:34,2023-10-16T14:26,78.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-17T08:30:03,2023-10-17T10:18:29,108.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-17T14:40:54,2023-10-17T14:58:02,17.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-18T07:27:25,2023-10-18T08:53:39,86.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-18T12:40:49,2023-10-18T17:48:31,307.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-19T06:40:11,2023-10-19T08:31:12,111.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-19T14:19:02,2023-10-19T17:14:11,175.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-20T07:44:46,2023-10-20T09:12:17,87.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-20T13:45:14,2023-10-20T15:26:46,101.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-21T08:40:41,2023-10-21T11:45:59,185.0
1013,Cooper Woods,Pro Shop,28.75,2023-10-21T14:01:13,2023-10-21T17:48:21,227.0
1015,Wade Rivas,Rec Center,16.5,2023-10-15T08:27:40,2023-10-15T11:26:53,179.0
1015,Wade Rivas,Rec Center,16.5,2023-10-15T14:01:40,2023-10-15T16:23:08,141.0
1015,Wade Rivas,Rec Center,16.5,2023-10-16T06:13:36,2023-10-16T07:32:44,79.0
1015,Wade Rivas,Rec Center,16.5,2023-10-16T12:13:13,2023-10-16T14:19:46,126.0
1015,Wade Rivas,Rec Center,16.5,2023-10-17T07:49:32,2023-10-17T09:09:22,79.0
1015,Wade Rivas,Rec Center,16.5,2023-10-18T13:36:40,2023-10-18T15:04:24,87.0
1015,Wade Rivas,Rec Center,16.5,2023-10-20T07:13:48,2023-10-20T07:19:13,5.0
1015,Wade Rivas,Rec Center,16.5,2023-10-20T12:07:25,2023-10-20T15:42:14,214.0
1015,Wade Rivas,Rec Center,16.5,2023-10-21T09:10:26,2023-10-21T10:25:03,74.0
1015,Wade Rivas,Rec Center,16.5,2023-10-21T12:18:38,2023-10-21T15:35:32,196.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-15T07:07:01,2023-10-15T09:24:29,137.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-15T14:38:08,2023-10-15T15:26:10,48.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-16T06:55:50,2023-10-16T11:08:30,252.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-16T14:35:10,2023-10-16T14:45:18,10.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-18T07:37:35,2023-10-18T11:34:36,237.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-20T08:35:37,2023-10-20T08:36:28,0.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-20T13:29:32,2023-10-20T16:56:15,206.0
1017,Denton Cunningham,Rec Center,19.25,2023-10-21T08:05:32,2023-10-21T11:59:18,233.0
1024,Brendan Sears,Rec Center,19.5,2023-10-16T06:10:17,2023-10-16T09:21:42,191.0
1024,Brendan Sears,Rec Center,19.5,2023-10-16T14:00:27,2023-10-16T16:50:32,170.0
1024,Brendan Sears,Rec Center,19.5,2023-10-18T06:04:52,2023-10-18T07:22:43,77.0
1024,Brendan Sears,Rec Center,19.5,2023-10-20T07:41:07,2023-10-20T09:10:37,89.0
1024,Brendan Sears,Rec Center,19.5,2023-10-20T13:23:17,2023-10-20T14:48:56,85.0
1024,Brendan Sears,Rec Center,19.5,2023-10-21T07:14:15,2023-10-21T09:50:41,156.0
1024,Brendan Sears,Rec Center,19.5,2023-10-21T13:16:25,2023-10-21T17:48:29,272.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-15T08:23:56,2023-10-15T11:06:32,162.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-15T14:23:20,2023-10-15T17:36:58,193.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-16T08:39:23,2023-10-16T08:48:09,8.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-17T09:09:57,2023-10-17T10:46:43,96.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-17T14:21:25,2023-10-17T15:24:10,62.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-18T13:14:44,2023-10-18T17:02:32,227.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-19T09:46:38,2023-10-19T11:56:43,130.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-19T14:34:02,2023-10-19T16:40:55,126.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-20T08:51:39,2023-10-20T11:09:17,137.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-20T13:36:49,2023-10-20T13:37:26,0.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-21T08:39:04,2023-10-21T11:32:33,173.0
1030,Fay Solomon,Sports Complex,25.5,2023-10-21T13:34:49,2023-10-21T15:13:12,98.0
1039,Vera Brennan,Sports Complex,17.25,2023-10-19T08:03:03,2023-10-19T10:56:48,173.0
1039,Vera Brennan,Sports Complex,17.25,2023-10-19T12:13:39,2023-10-19T14:26:50,133.0
1045,Sophia Duran,Sports Complex,23.25,2023-10-17T09:47:21,2023-10-17T11:48:25,121.0
1045,Sophia Duran,Sports Complex,23.25,2023-10-17T13:07:51,2023-10-17T16:48:54,221.0
1045,Sophia Duran,Sports Complex,23.25,2023-10-18T06:19:59,2023-10-18T08:06:52,106.0
1045,Sophia Duran,Sports Complex,23.25,2023-10-18T14:57:59,2023-10-18T15:31:37,33.0
1045,Sophia Duran,Sports Complex,23.25,2023-10-20T08:15:17,2023-10-20T10:09:57,114.0
1045,Sophia Duran,Sports Complex,23.25,2023-10-21T14:58:55,2023-10-21T16:21:05,82.0
1046,Colby Matthews,Main Office,22.75,2023-10-15T08:53:55,2023-10-15T10:17:19,83.0
1046,Colby Matthews,Main Office,22.75,2023-10-15T14:00:34,2023-10-15T14:12:33,11.0
1046,Colby Matthews,Main Office,22.75,2023-10-16T07:55:23,2023-10-16T10:32:49,157.0
1046,Colby Matthews,Main Office,22.75,2023-10-16T13:01:17,2023-10-16T14:42:44,101.0
1046,Colby Matthews,Main Office,22.75,2023-10-17T07:39:44,2023-10-17T10:47:06,187.0
1046,Colby Matthews,Main Office,22.75,2023-10-17T12:23:04,2023-10-17T15:01:31,158.0
1046,Colby Matthews,Main Office,22.75,2023-10-18T06:14:09,2023-10-18T11:09:37,295.0
1046,Colby Matthews,Main Office,22.75,2023-10-18T13:32:46,2023-10-18T16:35:43,182.0
1046,Colby Matthews,Main Office,22.75,2023-10-19T07:57:04,2023-10-19T09:07:57,70.0
1046,Colby Matthews,Main Office,22.75,2023-10-20T09:57:49,2023-10-20T11:17:49,80.0
1046,Colby Matthews,Main Office,22.75,2023-10-20T12:35:06,2023-10-20T15:46:35,191.0
1046,Colby Matthews,Main Office,22.75,2023-10-21T08:15:08,2023-10-21T11:11:06,175.0
1046,Colby Matthews,Main Office,22.75,2023-10-21T13:54:59,2023-10-21T16:38:37,163.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-15T08:22:10,2023-10-15T08:54:32,32.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-15T12:00:49,2023-10-15T12:23:29,22.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-16T06:53:29,2023-10-16T11:41:47,288.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-16T13:28:35,2023-10-16T17:58:25,269.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-18T08:40:48,2023-10-18T11:08:08,147.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-18T14:37:22,2023-10-18T17:58:44,201.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-20T09:03:22,2023-10-20T09:04:15,0.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-20T12:29:15,2023-10-20T17:21:57,292.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-21T07:45:05,2023-10-21T09:42:08,117.0
1047,Aaron Hogan,Pro Shop,18.25,2023-10-21T14:53:58,2023-10-21T17:27:58,154.0
1049,Russell Alford,Pro Shop,17.75,2023-10-15T07:12:33,2023-10-15T11:16:17,243.0
1049,Russell Alford,Pro Shop,17.75,2023-10-15T13:35:48,2023-10-15T13:38:40,2.0
1049,Russell Alford,Pro Shop,17.75,2023-10-17T06:13:27,2023-10-17T10:24:26,250.0
1049,Russell Alford,Pro Shop,17.75,2023-10-17T13:31:22,2023-10-17T14:55:56,84.0
1049,Russell Alford,Pro Shop,17.75,2023-10-18T06:57:34,2023-10-18T09:26:04,148.0
1049,Russell Alford,Pro Shop,17.75,2023-10-18T12:35:31,2023-10-18T17:40:09,304.0
1049,Russell Alford,Pro Shop,17.75,2023-10-19T09:03:51,2023-10-19T11:46:35,162.0
1049,Russell Alford,Pro Shop,17.75,2023-10-19T13:19:39,2023-10-19T15:52:52,153.0
1049,Russell Alford,Pro Shop,17.75,2023-10-20T08:54:08,2023-10-20T11:21:24,147.0
1049,Russell Alford,Pro Shop,17.75,2023-10-20T12:51:53,2023-10-20T17:48:07,296.0
1050,Brielle Zimmerman,Pro Shop,19.5,2023-10-15T06:50:42,2023-10-15T06:50:45,0.0
1050,Brielle Zimmerman,Pro Shop,19.5,2023-10-15T12:51:37,2023-10-15T17:05:39,254.0
1052,Alan Blackwell,Main Office,20.0,2023-10-15T07:06:50,2023-10-15T11:22:14,255.0
1052,Alan Blackwell,Main Office,20.0,2023-10-15T13:52:25,2023-10-15T17:36:16,223.0
1052,Alan Blackwell,Main Office,20.0,2023-10-16T08:51:03,2023-10-16T11:26:46,155.0
1052,Alan Blackwell,Main Office,20.0,2023-10-16T12:46:45,2023-10-16T17:48:39,301.0
1052,Alan Blackwell,Main Office,20.0,2023-10-17T09:52:54,2023-10-17T11:21:36,88.0
1052,Alan Blackwell,Main Office,20.0,2023-10-17T14:43:32,2023-10-17T15:12:46,29.0
1052,Alan Blackwell,Main Office,20.0,2023-10-18T13:33:24,2023-10-18T15:24:48,111.0
1055,Benjamin Saunders,Main Office,20.5,2023-10-15T06:06:54,2023-10-15T11:28:44,321.0
1055,Benjamin Saunders,Main Office,20.5,2023-10-15T14:25:57,2023-10-15T16:18:04,112.0
1055,Benjamin Saunders,Main Office,20.5,2023-10-16T09:39:53,2023-10-16T10:30:29,50.0
1055,Benjamin Saunders,Main Office,20.5,2023-10-16T12:54,2023-10-16T14:32:55,98.0
1055,Benjamin Saunders,Main Office,20.5,2023-10-17T13:56:41,2023-10-17T17:03:34,186.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-15T06:55:07,2023-10-15T07:18:18,23.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-15T14:40:35,2023-10-15T16:52:31,131.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-16T07:37:13,2023-10-16T10:32:54,175.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-16T13:34:26,2023-10-16T16:14:01,159.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-17T09:12:24,2023-10-17T11:09:03,116.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-17T13:48:58,2023-10-17T14:45:46,56.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-18T08:36:33,2023-10-18T11:05:40,149.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-18T13:28:10,2023-10-18T16:23:43,175.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-19T08:25:53,2023-10-19T11:26:28,180.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-19T14:19:09,2023-10-19T16:22:23,123.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-20T08:41:26,2023-10-20T08:53:26,12.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-21T07:15:27,2023-10-21T10:53:58,218.0
1057,Priscilla Hampton,Main Office,26.5,2023-10-21T14:37:58,2023-10-21T16:48:12,130.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-15T09:14:07,2023-10-15T11:45:47,151.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-15T12:13:22,2023-10-15T14:40:19,146.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-16T06:58:25,2023-10-16T08:26:35,88.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-16T14:25:10,2023-10-16T15:53:15,88.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-18T06:25:02,2023-10-18T09:56:37,211.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-18T14:50:57,2023-10-18T15:26:45,35.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-19T07:32:50,2023-10-19T10:04:37,151.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-19T14:04:59,2023-10-19T15:14:28,69.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-20T07:11:37,2023-10-20T08:47:45,96.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-20T13:28:50,2023-10-20T17:28:01,239.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-21T06:10:54,2023-10-21T11:18:12,307.0
1081,Bert Shaw,Pro Shop,28.25,2023-10-21T14:23:35,2023-10-21T16:19:40,116.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-16T06:58:28,2023-10-16T08:16:52,78.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-16T14:15:09,2023-10-16T14:16:10,1.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-18T07:13:28,2023-10-18T09:57:02,163.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-18T13:37:30,2023-10-18T17:40:09,242.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-19T08:29:59,2023-10-19T09:14:17,44.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-19T14:17:51,2023-10-19T15:48:31,90.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-20T07:56:47,2023-10-20T09:54:39,117.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-20T14:57:24,2023-10-20T16:21:30,84.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-21T07:45:25,2023-10-21T11:17:46,212.0
1082,Wyatt Byers,Rec Center,26.0,2023-10-21T13:57:09,2023-10-21T17:03:39,186.0
1085,Preston Townsend,Main Office,24.25,2023-10-17T07:03:15,2023-10-17T07:33:08,29.0
1085,Preston Townsend,Main Office,24.25,2023-10-17T14:03:37,2023-10-17T15:27:19,83.0
1085,Preston Townsend,Main Office,24.25,2023-10-18T09:10:02,2023-10-18T09:53:04,43.0
1085,Preston Townsend,Main Office,24.25,2023-10-18T13:01:50,2023-10-18T17:48:50,287.0
1085,Preston Townsend,Main Office,24.25,2023-10-20T08:15:24,2023-10-20T11:52:09,216.0
1085,Preston Townsend,Main Office,24.25,2023-10-20T13:04:15,2023-10-20T16:59:15,235.0
1085,Preston Townsend,Main Office,24.25,2023-10-21T08:52:04,2023-10-21T09:42:58,50.0
1085,Preston Townsend,Main Office,24.25,2023-10-21T12:13:14,2023-10-21T14:35:06,141.0
1092,Adam Pierce,Rec Center,28.75,2023-10-15T08:13:15,2023-10-15T09:18:02,64.0
1092,Adam Pierce,Rec Center,28.75,2023-10-15T14:52:07,2023-10-15T15:25:01,32.0
1092,Adam Pierce,Rec Center,28.75,2023-10-16T09:55:11,2023-10-16T11:14:25,79.0
1092,Adam Pierce,Rec Center,28.75,2023-10-16T14:25:20,2023-10-16T16:45:50,140.0
1092,Adam Pierce,Rec Center,28.75,2023-10-17T07:14:21,2023-10-17T11:04:22,230.0
1092,Adam Pierce,Rec Center,28.75,2023-10-17T12:21:24,2023-10-17T16:14:59,233.0
1092,Adam Pierce,Rec Center,28.75,2023-10-18T06:16:13,2023-10-18T06:53:03,36.0
1092,Adam Pierce,Rec Center,28.75,2023-10-18T12:34:30,2023-10-18T16:46:21,251.0
1092,Adam Pierce,Rec Center,28.75,2023-10-19T09:56:30,2023-10-19T10:35:06,38.0
1092,Adam Pierce,Rec Center,28.75,2023-10-19T12:10,2023-10-19T14:58:58,168.0
1092,Adam Pierce,Rec Center,28.75,2023-10-21T09:17:37,2023-10-21T10:09:58,52.0
1092,Adam Pierce,Rec Center,28.75,2023-10-21T14:17:13,2023-10-21T15:40:54,83.0
1096,Robin England,Rec Center,19.25,2023-10-16T08:22:30,2023-10-16T09:51:25,88.0
1096,Robin England,Rec Center,19.25,2023-10-16T12:58:42,2023-10-16T16:51:42,233.0
1096,Robin England,Rec Center,19.25,2023-10-18T07:44:35,2023-10-18T10:37:16,172.0
1096,Robin England,Rec Center,19.25,2023-10-18T13:19:37,2023-10-18T14:34:36,74.0
1096,Robin England,Rec Center,19.25,2023-10-19T08:47:03,2023-10-19T10:02:05,75.0
1096,Robin England,Rec Center,19.25,2023-10-19T12:23:02,2023-10-19T15:57:02,214.0
1096,Robin England,Rec Center,19.25,2023-10-20T08:56:29,2023-10-20T11:10:11,133.0
1096,Robin England,Rec Center,19.25,2023-10-21T08:22:49,2023-10-21T08:39:50,17.0
1097,Joan Hale,Rec Center,20.25,2023-10-16T08:25:01,2023-10-16T09:40:58,75.0
1097,Joan Hale,Rec Center,20.25,2023-10-16T14:59:07,2023-10-16T16:02:48,63.0
1097,Joan Hale,Rec Center,20.25,2023-10-18T06:02:05,2023-10-18T11:11:42,309.0
1097,Joan Hale,Rec Center,20.25,2023-10-18T12:27:40,2023-10-18T14:38:28,130.0
1097,Joan Hale,Rec Center,20.25,2023-10-19T09:41:10,2023-10-19T11:47:53,126.0
1097,Joan Hale,Rec Center,20.25,2023-10-19T12:09:05,2023-10-19T15:15:07,186.0
1097,Joan Hale,Rec Center,20.25,2023-10-20T14:21:24,2023-10-20T15:04:52,43.0
1097,Joan Hale,Rec Center,20.25,2023-10-21T13:47:21,2023-10-21T14:37:32,50.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-15T08:00:43,2023-10-15T08:24:34,23.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-15T12:37:28,2023-10-15T14:42:32,125.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-16T07:13:34,2023-10-16T11:47:25,273.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-16T14:21:32,2023-10-16T16:51:22,149.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-19T06:40:43,2023-10-19T08:32:04,111.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-19T14:54:24,2023-10-19T17:41:58,167.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-20T08:30:45,2023-10-20T11:24:35,173.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-20T14:50:19,2023-10-20T17:07:28,137.0
1100,Doris Rodgers,Rec Center,26.25,2023-10-21T09:01:34,2023-10-21T10:59:26,117.0
